id,title,subtitle,lat,lng,teaserUrl,category,category_ger,pic_url,loc_name,loc_admin1,loc_admin2,click
idsbb4e5ba9,Erlebnispark Schongiland.,Erlebnispark Schongiland.,47.268536,8.270717999999999,/content/internet/plc/leisure-holidays/de/tagesausflug/erlebnispark-schongiland.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/ErlebnisparkSchongiland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Buttwil,Aargau,Bezirk Muri,"{'lat': 47.268536, 'lng': 8.270718}"
idsbb293d81,Aquarena fun – Bad Schinznach.,Aquarena fun – Bad Schinznach.,47.459183,8.166101,/content/internet/plc/leisure-holidays/de/tagesausflug/aquarena-fun.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/AquarenafunBadSchinznach_Keyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schinznach Bad,Aargau,Bezirk Brugg,"{'lat': 47.459183, 'lng': 8.166101}"
idsbb16f91e,Standseilbahn St-Imier–Mont-Soleil.,Standseilbahn St-Imier–Mont-Soleil.,47.1653,6.9888699999999995,/content/internet/plc/leisure-holidays/de/tagesausflug/funiculaire-st-imier-mont-soleil/funiculaire-st-imier-mont-soleil-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/St-Imier_Mont-Soleil_KeyVisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint-Imier,Bern,Jura bernois,"{'lat': 47.1653, 'lng': 6.98887}"
idsbbc35d01,Zoo und Schwimmbad Les Marécottes.,Zoo und Schwimmbad Les Marécottes.,46.109955,7.009749,/content/internet/plc/leisure-holidays/de/tagesausflug/zoo-et-piscine-des-marecottes.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Zoo-des-Marecottes.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Salvan,Valais,Saint-Maurice District,"{'lat': 46.109955, 'lng': 7.009749}"
idsbb9c7f81,Glasi Hergiswil.,Glasi Hergiswil.,46.9905821,8.3083735,/content/internet/plc/leisure-holidays/de/tagesausflug/glasi-hergiswil/glasi-hergiswil-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/GlasiHergiswil.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Hergiswil,Nidwalden,Nidwalden,"{'lat': 46.9905821, 'lng': 8.3083735}"
idsbbff215a,Das Olympische Museum.,Das Olympische Museum.,46.5087324,6.6340879,/content/internet/plc/leisure-holidays/de/tagesausflug/le-musee-olympique.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Musee_olympique.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lausanne,Vaud,Lausanne District,"{'lat': 46.5087324, 'lng': 6.6340879}"
idsbbbfd008,Maestrani’s Chocolarium.,Maestrani’s Chocolarium.,47.4133117,9.1651452,/content/internet/plc/leisure-holidays/de/tagesausflug/maestranis-chocolarium/maestranis-chocolarium-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Maestranis_Chocolarium_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Flawil,Saint Gallen,Wahlkreis Wil,"{'lat': 47.4133117, 'lng': 9.1651452}"
idsbbf08af9,Sommerrodeln am Oeschinensee.,Sommerrodeln am Oeschinensee.,46.503112,7.695276,/content/internet/plc/leisure-holidays/de/tagesausflug/sommerrodeln-am-oeschinensee.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/SommerrodelnOeschinensee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Kandersteg,Bern,Frutigen-Niedersimmental District,"{'lat': 46.503112, 'lng': 7.695276}"
idsbb444608,Smilestones.,Smilestones.,47.6837423,8.612609800000001,/content/internet/plc/leisure-holidays/de/tagesausflug/smilestones.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/smilestones.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Neuhausen,Schaffhausen,Bezirk Schaffhausen,"{'lat': 47.6837423, 'lng': 8.6126098}"
idsbbf3709e,Baden im Alpamare.,Baden im Alpamare.,47.200658000000004,8.793527000000001,/content/internet/plc/leisure-holidays/de/tagesausflug/alpamare-zuerichsee/alpamare-zuerichsee-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/baden_im_Alpamare.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Freienbach,Schwyz,Bezirk Hoefe,"{'lat': 47.200658, 'lng': 8.793527}"
idsbbd1268f,Seilpark Parco Avventura Gordola.,Seilpark Parco Avventura Gordola.,46.1813937,8.8633895,/content/internet/plc/leisure-holidays/de/tagesausflug/seilpark-parco-avventura-gordola.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/parco_avventura_gordola.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Gordola,Ticino,Locarno District,"{'lat': 46.1813937, 'lng': 8.8633895}"
idsbb83652f,Augusta Raurica.,Augusta Raurica.,47.5331782,7.722015400000001,/content/internet/plc/leisure-holidays/de/schulen/augusta-raurica.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Augusta_Raurica.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Kaiseraugst,Aargau,Bezirk Rheinfelden,"{'lat': 47.5331782, 'lng': 7.7220154}"
idsbbbde8e2,Aranea+ in Schaffhausen.,Aranea+ in Schaffhausen.,47.715233700000006,8.5758045,/content/internet/plc/leisure-holidays/de/tagesausflug/climbing-challenge-aranea.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/araena_kletterzentrum.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Beringen,Schaffhausen,Bezirk Schaffhausen,"{'lat': 47.7152337, 'lng': 8.5758045}"
idsbb69525d,Papiliorama Kerzers/Chiètres.,Papiliorama Kerzers/Chiètres.,46.9897025,7.2003856,/content/internet/plc/leisure-holidays/de/tagesausflug/papiliorama-kerzers-chieatres/papiliorama-kerzers-chieatres-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Papiliorama.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Kerzers,Fribourg,See District,"{'lat': 46.9897025, 'lng': 7.2003856}"
idsbbaf6faf,Stockalperschloss und Thermalquellen.,Stockalperschloss und Thermalquellen.,46.3152887,7.9906455,/content/internet/plc/leisure-holidays/de/schulen/brigerbad-therme-in-den-alpen.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Stockalperschloss-und-Thermalquellen-2.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Brig,Valais,Brig District,"{'lat': 46.3152887, 'lng': 7.9906455}"
idsbb183359,Conny-Land Bodensee Freizeitpark.,Conny-Land Bodensee Freizeitpark.,47.6156578,9.0558055,/content/internet/plc/leisure-holidays/de/tagesausflug/connyland-bodensee-freizeitpark.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/ConnyLandBodenseeFreizeitpark.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Maerstetten-Dorf,Thurgau,Weinfelden District,"{'lat': 47.6156578, 'lng': 9.0558055}"
idsbb167ffc,Europa-Park – Übernachtungsangebote.,Europa-Park – Übernachtungsangebote.,48.268333,7.720833,/content/internet/plc/leisure-holidays/de/tagesausflug/europa-park-mehrtagesangebot.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Uebernachtungsangebote-Europapark.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Rust,Baden-Wuerttemberg,Freiburg Region,"{'lat': 48.268333, 'lng': 7.720833}"
idsbbf14fd9,Freizeitpark Ravensburger Spieleland (D).,Freizeitpark Ravensburger Spieleland (D).,47.7782704,9.612130300000002,/content/internet/plc/leisure-holidays/de/tagesausflug/ravensburger-spieleland.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Ravensburger-Spieleland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ravensburg,Baden-Wuerttemberg,Tuebingen Region,"{'lat': 47.7782704, 'lng': 9.6121303}"
idsbbb3dd8c,Fun & Action auf dem Pilatus.,Fun & Action auf dem Pilatus.,46.9874067,8.248480599999999,/content/internet/plc/leisure-holidays/de/tagesausflug/pilatus.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Fun_und_Action_am_Pilatus_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Alpnach,Obwalden,Obwalden,"{'lat': 46.9874067, 'lng': 8.2484806}"
idsbb6ac87c,Europa-Park.,Europa-Park.,48.2660194,7.7220076,/content/internet/plc/leisure-holidays/de/tagesausflug/europa-park.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Oesterreich_Alpenexpress_Coastiality.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Rust,Baden-Wuerttemberg,Freiburg Region,"{'lat': 48.2660194, 'lng': 7.7220076}"
idsbbf2c9a5,linth-arena sgu.,linth-arena sgu.,47.099897600000006,9.063433999999999,/content/internet/plc/leisure-holidays/de/tagesausflug/linth-arena-sgu.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/boulderhalle-glarus.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Nafels,Glarus,Glarus,"{'lat': 47.0998976, 'lng': 9.063434}"
idsbb7a9c37,Foxtrail im Jura.,Foxtrail im Jura.,47.362139,7.349994000000001,/content/internet/plc/leisure-holidays/de/tagesausflug/foxtrail-jura.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Foxtrail_Jura_2018.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Delemont,Jura,Delemont District,"{'lat': 47.362139, 'lng': 7.349994}"
idsbbb15755,Museum Nest.,Museum Nest.,46.4646713,6.8443665,/content/internet/plc/leisure-holidays/de/tagesausflug/museum-nest/museum-nest-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/MuseumNest.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vevey,Vaud,Riviera-Pays-d'Enhaut District,"{'lat': 46.4646713, 'lng': 6.8443665}"
idsbbe08d54,Tamaro Park.,Tamaro Park.,46.12656079999999,8.921275300000001,/content/internet/plc/leisure-holidays/de/tagesausflug/tamaro-park.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/galerie/ff-galerie/splash-spa-tamaro/SplasheSpa_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Cadenazzo,Ticino,Bellinzona District,"{'lat': 46.1265608, 'lng': 8.9212753}"
idsbb808d83,Der Riesenwald in Elm.,Der Riesenwald in Elm.,46.9224342,9.156415800000001,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-der-riesenwald-elm.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Der_Riesenwald_Elm.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwanden,Glarus,Glarus,"{'lat': 46.9224342, 'lng': 9.1564158}"
idsbbaf5d1c,FoodTrail – genussvolle Schnitzeljagd in der Stadt.,FoodTrail – genussvolle Schnitzeljagd in der Stadt.,47.424481799999995,9.376717300000001,/content/internet/plc/leisure-holidays/de/gruppen/foodtrail-genussvolle-schnitzeljagd-in-der-stadt.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Foodtrail_Gruppen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Sankt Gallen,Saint Gallen,Wahlkreis St. Gallen,"{'lat': 47.4244818, 'lng': 9.3767173}"
idsbb0e0dba,Brunni: die Sonnenseite von Engelberg.,Brunni: die Sonnenseite von Engelberg.,46.8200266,8.4069918,/content/internet/plc/leisure-holidays/de/tagesausflug/globi-reisli.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff-gradient/Globi_Reisli_Gradient_90b5ef.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Engelberg,Obwalden,Obwalden,"{'lat': 46.8200266, 'lng': 8.4069918}"
idsbb8ed1b3,Aare Rafting.,Aare Rafting.,46.763428399999995,7.6164068,/content/internet/plc/leisure-holidays/de/schulen/schlauchboot-abenteuer-aare.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/AareRafting.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Thun,Bern,Thun District,"{'lat': 46.7634284, 'lng': 7.6164068}"
idsbbc50881,Swiss Science Center Technorama.,Swiss Science Center Technorama.,47.5139759,8.7643733,/content/internet/plc/leisure-holidays/de/tagesausflug/swiss-science-center-technorama/swiss-science-center-technorama-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/SwissScienceCenterTechnorama.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Oberwinterthur (Kreis 2) / Guggenbuehl,Zurich,Bezirk Winterthur,"{'lat': 47.5139759, 'lng': 8.7643733}"
idsbbed9896,Kambly Erlebnis.,Kambly Erlebnis.,46.9231499,7.8444901,/content/internet/plc/leisure-holidays/de/tagesausflug/kambly-erlebnis/kambly-erlebnis-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/KamblyErlebnis.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Trubschachen,Bern,Emmental District,"{'lat': 46.9231499, 'lng': 7.8444901}"
idsbb7978ec,Bergabenteuer Engelberg-Trübsee.,Bergabenteuer Engelberg-Trübsee.,46.794476200000005,8.38993,/content/internet/plc/leisure-holidays/de/tagesausflug/engelberg-truebsee.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Engelberg-Truebseel.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Engelberg,Obwalden,Obwalden,"{'lat': 46.7944762, 'lng': 8.38993}"
idsbb3accca,Besucherzentrum Chocolat Frey.,Besucherzentrum Chocolat Frey.,47.387142,8.088041,/content/internet/plc/leisure-holidays/de/tagesausflug/besucherzentrum-chocolat-frey/besucherzentrum-chocolat-frey-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Chocolat_Frey_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Buchs,Aargau,Bezirk Aarau,"{'lat': 47.387142, 'lng': 8.088041}"
idsbb93ab5f,Wasserparadies aquabasilea Pratteln.,Wasserparadies aquabasilea Pratteln.,47.5183198,7.691988900000001,/content/internet/plc/leisure-holidays/de/tagesausflug/aquabasilea/aquabasilea-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Aquabasilea_sommer19.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Pratteln,Basel-Landschaft,Bezirk Liestal,"{'lat': 47.5183198, 'lng': 7.6919889}"
idsbb8b2712,Aquaparc Le Bouveret.,Aquaparc Le Bouveret.,46.390043,6.862421,/content/internet/plc/leisure-holidays/de/tagesausflug/aquaparc-le-bouveret.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Aquaparc-Le-Bouveret.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Port-Valais,Valais,Monthey District,"{'lat': 46.390043, 'lng': 6.862421}"
idsbb35c7fc,Jumpark Trampoline Indoor.,Jumpark Trampoline Indoor.,46.786476,6.625215299999999,/content/internet/plc/leisure-holidays/de/tagesausflug/jumpark-trampoline-indoor.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/jumpark-yverdon.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Montagny,Vaud,Jura-Nord vaudois District,"{'lat': 46.786476, 'lng': 6.6252153}"
idsbb1c072d,Gurten – der Freizeitberg.,Gurten – der Freizeitberg.,46.9277623,7.446018799999999,/content/internet/plc/leisure-holidays/de/tagesausflug/gurten.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Gurten_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Bern,Bern-Mittelland District,"{'lat': 46.9277623, 'lng': 7.4460188}"
idsbbf5de1e,Zürichsee-Schifffahrt.,Zürichsee-Schifffahrt.,47.3659493,8.54236364,/content/internet/plc/leisure-holidays/de/tagesausflug/zuerichsee-schifffahrt.mapteaser.html,SBB_lh_rail_boat,Bahn_&_Schiff,/content/dam/internet/upload/raw/images/ms_albis_2.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zuerich (Kreis 1),Zurich,Bezirk Zuerich,"{'lat': 47.3659493, 'lng': 8.54236364}"
idsbb0b225a,Aussichtsberg Hoher Kasten.,Aussichtsberg Hoher Kasten.,47.2834865,9.4851199,/content/internet/plc/leisure-holidays/de/tagesausflug/aussichtsberg-hoher-kasten/aussichtsberg-hoher-kasten-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/AussichtsbergHoherKasten_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Sennwald,Saint Gallen,Wahlkreis Werdenberg,"{'lat': 47.2834865, 'lng': 9.4851199}"
idsbb5a5fbc,Der Niesen: die Schweizer Pyramide.,Der Niesen: die Schweizer Pyramide.,46.6462,7.65239,/content/internet/plc/leisure-holidays/de/tagesausflug/niesen.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Niesen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Wimmis,Bern,Frutigen-Niedersimmental District,"{'lat': 46.6462, 'lng': 7.65239}"
idsbbc24e3b,Titlis-Gletscherausflug.,Titlis-Gletscherausflug.,46.772048,8.4377704,/content/internet/plc/leisure-holidays/de/tagesausflug/titlis-gletscherausflug/titlis-gletscherausflug-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Titlis_Gletscherausflug.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Engelberg,Obwalden,Obwalden,"{'lat': 46.772048, 'lng': 8.4377704}"
idsbb3dcdc6,Weissenstein: Solothurner Wanderparadies mit Weitblick.,Weissenstein: Solothurner Wanderparadies mit Weitblick.,47.2525,7.51052,/content/internet/plc/leisure-holidays/de/schulen/weissenstein-solothurner-wanderparadies-mit-weitblick.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/weissenstein-wanderweg-solothurn.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Welschenrohr,Solothurn,Bezirk Thal,"{'lat': 47.2525, 'lng': 7.51052}"
idsbb8d7984,E-Bike-Tour zum Creux du Van.,E-Bike-Tour zum Creux du Van.,46.9552556,6.7217942,/content/internet/plc/leisure-holidays/de/tagesausflug/e-bike-tour-zum-creux-du-van.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/sommerwelle18/destinations-loisirs/Creux_du_Van_e-bike.JPG/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Les Ponts-de-Martel,Neuchatel,Le Locle District,"{'lat': 46.9552556, 'lng': 6.7217942}"
idsbbc68e89,Alpenperle Brienzer Rothorn.,Alpenperle Brienzer Rothorn.,46.7871,8.04692,/content/internet/plc/leisure-holidays/de/tagesausflug/brienzer-rothorn.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/BrienzerRothorn.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Brienz,Bern,Interlaken-Oberhasli District,"{'lat': 46.7871, 'lng': 8.04692}"
idsbb1472e9,Urner Seilbahn-Eldorado.,Urner Seilbahn-Eldorado.,46.8820732,8.641392199999999,/content/internet/plc/leisure-holidays/de/tagesausflug/urner-seilbahn-eldorado.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/uritourismus_201753.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Altdorf,Uri,Uri,"{'lat': 46.8820732, 'lng': 8.6413922}"
idsbb32e2eb,Ausflugsparadies Stoos.,Ausflugsparadies Stoos.,46.9834824,8.665212,/content/internet/plc/leisure-holidays/de/tagesausflug/ausflugsparadies-stoos.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/StoosFronalpstockSommer.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ibach,Schwyz,Bezirk Schwyz,"{'lat': 46.9834824, 'lng': 8.665212}"
idsbb4b54da,Pilatus.,Pilatus.,46.979470500000005,8.2548011,/content/internet/plc/leisure-holidays/de/tagesausflug/pilatus-moglichkeiten-ueber-meer/pilatus-moglichkeiten-ueber-meer-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/Pilatus-Key-Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Alpnach,Obwalden,Obwalden,"{'lat': 46.9794705, 'lng': 8.2548011}"
idsbbb22320,Wandern am Klöntalersee.,Wandern am Klöntalersee.,47.0224341,8.959669900000002,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-kloentalersee.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Kloentalersee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Luchsingen,Glarus,Glarus,"{'lat': 47.0224341, 'lng': 8.9596699}"
idsbbf2513c,CabriO Stanserhorn.,CabriO Stanserhorn.,46.958560999999996,8.363452,/content/internet/plc/leisure-holidays/de/tagesausflug/stanserhorn-cabrio.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/cabrio.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Stans,Nidwalden,Nidwalden,"{'lat': 46.958561, 'lng': 8.363452}"
idsbb9a82a6,Wandern auf der Mettmen-Alp.,Wandern auf der Mettmen-Alp.,46.95835,9.097719999999999,/content/internet/plc/leisure-holidays/de/tagesausflug/wandern-auf-der-mettmen-alp.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Mettmen-Alp.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwanden,Glarus,Glarus,"{'lat': 46.95835, 'lng': 9.09772}"
idsbb3836b3,"Bernina Glaciers, Diavolezza.","Bernina Glaciers, Diavolezza.",46.412222,9.965556,/content/internet/plc/leisure-holidays/de/tagesausflug/bernina-glaciers-diavolezza.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/Bernina_Glaciers-Diavolezza_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Pontresina,Grisons,Maloja District,"{'lat': 46.412222, 'lng': 9.965556}"
idsbb74d253,Wanderweg Sentiero Alto del Tremorgio.,Wanderweg Sentiero Alto del Tremorgio.,46.5143846,8.608115699999999,/content/internet/plc/leisure-holidays/de/tagesausflug/wanderweg-sentiero-alto.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/sentiero_alto_deltremorgio1keyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Airolo,Ticino,Leventina District,"{'lat': 46.5143846, 'lng': 8.6081157}"
idsbb11cde6,Cardada Cimetta.,Cardada Cimetta.,46.1935,8.784460000000001,/content/internet/plc/leisure-holidays/de/tagesausflug/aussichtspunkt-cardada/aussichtspunkt-cardada-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/keyvisual/CardadaCimettaMain.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Locarno,Ticino,Locarno District,"{'lat': 46.1935, 'lng': 8.78446}"
idsbbeda9c2,Zugerberg.,Zugerberg.,47.1390942,8.502746400000001,/content/internet/plc/leisure-holidays/de/tagesausflug/zugerberg.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Zugerberg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zug,Zug,Zug,"{'lat': 47.1390942, 'lng': 8.5027464}"
idsbb038e15,Gornergrat.,Gornergrat.,45.983475899999995,7.784680099999999,/content/internet/plc/leisure-holidays/de/tagesausflug/gornergrat.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Gornergrat.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zermatt,Valais,Visp District,"{'lat': 45.9834759, 'lng': 7.7846801}"
idsbb6f3745,Glacier 3000 – Peak Walk by Tissot.,Glacier 3000 – Peak Walk by Tissot.,46.353815999999995,7.205453100000001,/content/internet/plc/leisure-holidays/de/tagesausflug/glacier-3000.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/Glacier3000_So17.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Chateau-d'Oex,Vaud,Riviera-Pays-d'Enhaut District,"{'lat': 46.353816, 'lng': 7.2054531}"
idsbb247ca5,Der Moléson.,Der Moléson.,46.5642031,7.037112599999999,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-le-moleson.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/moleson.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Gruyeres,Fribourg,Gruyere District,"{'lat': 46.5642031, 'lng': 7.0371126}"
idsbb71f2c0,Schilthorn – Piz Gloria.,Schilthorn – Piz Gloria.,46.557202000000004,7.8352065,/content/internet/plc/leisure-holidays/de/tagesausflug/schilthorn-piz-gloria.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/SchilthornPizGloria_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Lauterbrunnen,Bern,Interlaken-Oberhasli District,"{'lat': 46.557202, 'lng': 7.8352065}"
idsbb20050d,Kuklos/Leysin.,Kuklos/Leysin.,46.3597739,7.001783500000001,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-kuklos-leysin.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/kuklosleysin.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Leysin,Vaud,Aigle District,"{'lat': 46.3597739, 'lng': 7.0017835}"
